procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 390495136      0 286608    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 390438720      0 332860    0    0 46576     0 3474 3969  0  0 100  0  0
 1  0      0 390434240      0 332952    0    0    52   664 7454 3973  0  1 99  0  0
 3  0      0 390371424      0 373984    0    0 41116     0 6805 5310  1  0 98  0  0
 1  1      0 390329632      0 391280    0    0 19148    16 5116 7200  3  0 97  0  0
 2  0      0 390286624      0 403288    0    0 13148    32 4377 5317  2  0 97  0  0
 0  0      0 390263680      0 405732    0    0  2128     4 1275 1176  1  0 99  0  0
19  0      0 390110496      0 414052    0    0  8016     0 13081 51267  4  1 95  0  0
20  0      0 390058848      0 414580    0    0   272     4 27949 113957  6  4 90  0  0
12  0      0 390044096      0 414824    0    0     0     0 25742 116448  6  3 90  0  0
26  0      0 390047712      0 415056    0    0   224     4 27354 130087  5  4 92  0  0
39  0      0 390047392      0 415340    0    0   276    44 26934 127506  5  4 92  0  0
32  0      0 390051520      0 415400    0    0    56     4 28525 128658  5  4 92  0  0
31  0      0 390057152      0 415580    0    0   172     0 28586 127487  5  4 92  0  0
35  0      0 390066112      0 415592    0    0     8     8 26651 126719  5  3 92  0  0
36  0      0 390069312      0 415600    0    0     0     0 28978 131503  5  4 92  0  0
28  0      0 390074688      0 415632    0    0    24     4 29390 130660  5  4 92  0  0
17  0      0 390080768      0 415636    0    0     0    40 27229 127302  5  4 92  0  0
15  0      0 390081120      0 415648    0    0     0     4 26447 130169  5  4 92  0  0
20  0      0 390082432      0 415724    0    0     0     8 27950 129557  5  4 92  0  0
31  0      0 390087296      0 415752    0    0    20     0 30396 126296  5  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 390095552      0 415756    0    0     0     0 30676 128387  5  4 92  0  0
28  0      0 390102208      0 415764    0    0     0     4 28711 125610  4  4 92  0  0
38  0      0 390107104      0 415768    0    0     0    40 29370 128298  4  4 92  0  0
31  0      0 390112352      0 415776    0    0     0     4 29622 125423  4  3 92  0  0
15  0      0 390117568      0 415856    0    0     0     0 28603 124422  4  3 92  0  0
 1  0      0 390114720      0 415864    0    0     0     4 26394 126423  4  3 92  0  0
41  0      0 390114592      0 415872    0    0     0     0 26458 126572  4  4 92  0  0
28  0      0 390118208      0 415876    0    0     4    92 26967 125427  4  4 92  0  0
26  0      0 390119488      0 415884    0    0     0   332 26740 125217  4  4 92  0  0
15  0      0 390123424      0 415792    0    0     0     4 26895 128017  4  4 92  0  0
36  0      0 390121536      0 415836    0    0    36     0 27082 125758  4  3 92  0  0
10  0      0 390126848      0 415844    0    0     0     8 26772 125598  4  3 92  0  0
 1  0      0 390123968      0 415848    0    0     0   220 28531 127032  4  4 92  0  0
25  0      0 390129984      0 415860    0    0     0     4 27979 124253  4  3 92  0  0
29  0      0 390128608      0 415932    0    0     0    40 26666 125683  4  4 92  0  0
19  0      0 390121728      0 415940    0    0    12   292 26041 125154  4  3 92  0  0
 1  0      0 390120608      0 415944    0    0     0     0 25964 128477  4  4 92  0  0
27  0      0 390129792      0 415952    0    0     0    16 25562 125441  4  3 92  0  0
21  0      0 390130592      0 415956    0    0    32   304 25366 125386  4  3 92  0  0
 1  0      0 390130976      0 415964    0    0     0     4 25698 128089  4  4 92  0  0
30  0      0 390137792      0 415972    0    0     0    44 26925 125971  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
29  0      0 390136416      0 415980    0    0     0     4 28196 124677  4  4 92  0  0
30  0      0 390139552      0 415996    0    0     0     8 25792 124249  4  3 92  0  0
21  0      0 390136832      0 416000    0    0     0     0 26050 128695  4  4 92  0  0
27  0      0 390129472      0 418804    0    0     4     0 26489 124224  5  4 92  0  0
13  0      0 390128544      0 418808    0    0     0     0 26179 124670  5  3 92  0  0
24  0      0 390123040      0 418816    0    0     0    48 25689 124280  4  3 92  0  0
24  0      0 390131232      0 418824    0    0     0     8 27071 125409  4  3 92  0  0
42  0      0 390117728      0 418828    0    0     0     0 27218 128236  4  4 92  0  0
19  0      0 390120128      0 418836    0    0     0     4 25742 126394  4  3 92  0  0
31  0      0 390118016      0 418844    0    0     0     0 27022 125495  5  3 92  0  0
19  0      0 390122912      0 418852    0    0     0     4 28276 125378  4  4 92  0  0
20  0      0 390129376      0 418856    0    0     0    40 28218 125525  4  3 92  0  0
40  0      0 390122688      0 418864    0    0     0     4 28570 125944  4  3 92  0  0
21  0      0 390120448      0 418944    0    0     0     0 29333 127841  4  4 92  0  0
23  0      0 390126240      0 418948    0    0     0     8 28764 125155  4  3 92  0  0
33  0      0 390121472      0 418956    0    0     0     0 29258 125743  4  3 92  0  0
23  0      0 390120544      0 418960    0    0     0   308 29325 125691  4  3 92  0  0
22  0      0 390119808      0 418972    0    0     0   168 28324 124252  4  3 92  0  0
13  0      0 390121376      0 418976    0    0     0     4 28339 125331  4  4 92  0  0
35  0      0 390116832      0 418984    0    0     0     8 27698 125600  4  3 92  0  0
38  0      0 390117024      0 418988    0    0     0     0 26354 127055  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  0      0 390112064      0 418996    0    0     0     0 26359 125187  5  3 92  0  0
22  0      0 390112672      0 419004    0    0     0     4 26894 129364  5  4 92  0  0
27  0      0 390110624      0 419008    0    0     0    40 27014 125178  5  3 92  0  0
29  0      0 390115520      0 419016    0    0     0     4 25352 126615  4  3 92  0  0
28  0      0 390115008      0 419024    0    0     0     8 25861 125365  4  4 92  0  0
35  0      0 390118976      0 419036    0    0    20     0 25740 125952  4  3 92  0  0
39  0      0 390113632      0 419112    0    0    72     0 26428 125631  4  4 92  0  0
32  0      0 390112256      0 419120    0    0     0    16 25587 125771  5  3 92  0  0
18  0      0 390111648      0 419196    0    0     0    44 26491 126330  4  3 92  0  0
28  0      0 390110272      0 419200    0    0     0     4 28471 127976  4  4 92  0  0
18  0      0 390112128      0 419208    0    0     0     0 29049 125357  4  3 92  0  0
32  0      0 390110528      0 419212    0    0     0     4 27050 126146  4  3 92  0  0
20  0      0 390105856      0 419292    0    0     0     0 27094 125969  4  4 92  0  0
32  0      0 390105632      0 419296    0    0     4   744 27051 126417  4  3 92  0  0
28  0      0 390100640      0 419304    0    0     0    40 26253 126164  4  3 92  0  0
23  0      0 390101600      0 419308    0    0    16     4 26518 126647  4  4 92  0  0
15  0      0 390098240      0 419316    0    0     0     0 27618 124959  4  4 92  0  0
13  0      0 390099424      0 419324    0    0     0     8 27654 126453  4  3 92  0  0
16  0      0 390098528      0 419328    0    0     0     0 27203 127757  4  4 92  0  0
34  0      0 390101312      0 419336    0    0     0     4 26748 126268  4  4 92  0  0
23  0      0 390098368      0 419344    0    0     0    40 26445 125932  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
30  0      0 390100256      0 419352    0    0     0     8 26608 126298  4  4 92  0  0
32  0      0 390095328      0 419356    0    0     0     8 27234 127445  4  4 92  0  0
26  0      0 390092928      0 419368    0    0     0     0 26893 125735  4  3 92  0  0
29  0      0 390093504      0 419416    0    0    36     0 26956 126343  4  4 92  0  0
14  0      0 390092544      0 419420    0    0     0   128 27010 126002  4  4 92  0  0
40  0      0 390097472      0 419428    0    0     0    44 26456 126202  4  3 92  0  0
20  0      0 390095776      0 419432    0    0     0    36 26488 125468  4  4 92  0  0
34  0      0 390096128      0 419444    0    0     0     0 26750 128646  4  4 92  0  0
20  0      0 390095328      0 419520    0    0     0     8 26601 125481  4  4 92  0  0
30  0      0 390098240      0 419528    0    0     0     0 25975 126166  4  3 92  0  0
32  0      0 390091264      0 419532    0    0     0     4 26848 127072  4  4 92  0  0
17  0      0 390093600      0 419608    0    0     0    40 28046 124910  5  3 92  0  0
11  0      0 390093344      0 419616    0    0     0     4 28673 126157  4  3 92  0  0
25  0      0 390089408      0 419620    0    0     0     0 26589 125277  4  3 92  0  0
10  0      0 390076896      0 419628    0    0     0     4 26040 126026  4  4 92  0  0
21  0      0 390079552      0 419636    0    0     0     0 26589 127510  4  3 92  0  0
24  0      0 390076928      0 419644    0    0     0    16 27132 127618  5  4 92  0  0
21  0      0 390077344      0 419648    0    0     0    40 26318 125461  4  3 92  0  0
23  0      0 390073120      0 419656    0    0     0     4 26241 125374  4  4 92  0  0
31  0      0 390077280      0 419664    0    0     0     8 26496 126097  4  4 92  0  0
13  0      0 390080288      0 419668    0    0     0     0 26811 126249  4  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  0      0 390081984      0 420192    0    0     0     0 26588 126552  5  3 92  0  0
21  0      0 390079808      0 420196    0    0     0     4 26497 126203  4  4 92  0  0
34  0      0 390078656      0 420208    0    0     0    44 26611 125065  4  3 92  0  0
26  0      0 390072000      0 420212    0    0     0     4 27066 126455  4  4 92  0  0
27  0      0 390069344      0 420220    0    0     0     8 26592 125867  4  4 92  0  0
32  0      0 390070528      0 420224    0    0     0     0 26703 125360  4  4 92  0  0
19  0      0 390068864      0 420232    0    0     0     0 27082 125822  4  4 92  0  0
38  0      0 390063808      0 420240    0    0     0     4 27521 128587  5  4 92  0  0
30  0      0 390070208      0 420244    0    0     0    40 26549 125916  4  4 92  0  0
27  0      0 390074432      0 420252    0    0     0     4 26520 126608  4  4 92  0  0
39  0      0 390070112      0 420328    0    0     0     0 26875 125586  4  4 92  0  0
15  0      0 390069632      0 420336    0    0     0   692 27116 126291  4  3 92  0  0
 1  0      0 390074752      0 420340    0    0     0     0 26820 125800  4  4 92  0  0
 8  0      0 390071072      0 420348    0    0     0     4 26846 125862  4  4 92  0  0
37  0      0 390066432      0 420356    0    0     0    84 26975 124928  4  4 92  0  0
18  0      0 390066144      0 420360    0    0     0    28 27318 126569  4  4 92  0  0
27  0      0 390072736      0 420368    0    0     0     0 26412 125228  4  4 92  0  0
41  0      0 390069408      0 420372    0    0     0     4 26848 127263  4  4 92  0  0
19  0      0 390065088      0 420384    0    0     0     0 26549 125672  4  3 92  0  0
19  0      0 390065888      0 420388    0    0     0     4 26867 126324  4  4 92  0  0
33  0      0 390065664      0 420468    0    0     0    40 27273 125432  4  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  0      0 390062368      0 420472    0    0     0     4 27161 126162  4  4 92  0  0
17  0      0 390059840      0 420480    0    0     0     8 27211 128480  4  4 92  0  0
38  0      0 390055904      0 420488    0    0     0     0 26378 125957  4  4 92  0  0
30  0      0 390053024      0 420496    0    0     0     0 27124 125822  4  4 92  0  0
27  0      0 390054656      0 420504    0    0     0     4 26879 125152  4  3 92  0  0
35  0      0 390050464      0 420512    0    0     0    48 26905 124839  4  3 92  0  0
15  0      0 390058880      0 420524    0    0     0     8 26940 125698  4  4 92  0  0
 0  0      0 390039968      0 420784    0    0    80     0 14298 62240  3  2 95  0  0
 0  0      0 390365568      0 420660    0    0    32     8  467  439  0  0 100  0  0
 0  0      0 390366592      0 420736    0    0     0     0  453  386  0  0 100  0  0
 0  0      0 390367424      0 420740    0    0     0     8  235  321  0  0 100  0  0
 0  0      0 390367424      0 420748    0    0     0    96  166  182  0  0 100  0  0
 0  0      0 390367424      0 420752    0    0     0     4  142  170  0  0 100  0  0
 0  0      0 390367424      0 420764    0    0     0     0  150  174  0  0 100  0  0
 0  0      0 390367648      0 420768    0    0     0     8  235  322  0  0 100  0  0
 0  0      0 390367648      0 420776    0    0     0     0  156  183  0  0 100  0  0
 0  0      0 390367936      0 420784    0    0     0     4  177  216  0  0 100  0  0
 0  0      0 390368704      0 420788    0    0     0    40  141  189  0  0 100  0  0
 0  0      0 390369728      0 420796    0    0     0     4  229  324  0  0 100  0  0
 0  0      0 390369728      0 420800    0    0     0     4  323  229  0  0 100  0  0
 0  0      0 390370624      0 420876    0    0     0     0  157  182  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 390370624      0 420884    0    0     0     0  136  169  0  0 100  0  0
 0  0      0 390370624      0 420892    0    0     0     4  202  292  0  0 100  0  0
 0  0      0 390370624      0 420896    0    0     0   104  158  189  0  0 100  0  0
 0  0      0 390370880      0 420904    0    0     0    16  133  181  0  0 100  0  0
 0  0      0 390370880      0 420912    0    0     0     8  132  172  0  0 100  0  0
 0  0      0 390371936      0 420916    0    0     0     0  263  336  0  0 100  0  0
 0  0      0 390373728      0 420924    0    0     0     0  114  161  0  0 100  0  0
 0  0      0 390374240      0 420928    0    0     0     4  139  180  0  0 100  0  0
 0  0      0 390373728      0 421012    0    0     0    44  400  366  0  0 100  0  0
 0  0      0 390373728      0 421016    0    0     0     4  182  303  0  0 100  0  0
 0  0      0 390373728      0 421024    0    0     0   288  129  175  0  0 100  0  0
 0  0      0 390374240      0 421032    0    0     0     8  130  165  0  0 100  0  0
 0  0      0 390374240      0 421036    0    0     0     0  122  164  0  0 100  0  0
 0  0      0 390374240      0 421044    0    0     0     4  190  302  0  0 100  0  0
 0  0      0 390375104      0 421048    0    0     0    40  229  224  0  0 100  0  0
 0  0      0 390375360      0 421056    0    0     0     4  188  190  0  0 100  0  0
 0  0      0 390377632      0 421064    0    0     0     0  386  338  0  0 100  0  0
 1  0      0 390372896      0 421072    0    0     0    12  346  452  0  0 100  0  0
 1  0      0 390346880      0 422532    0    0  1216     0 4256 5361  4  0 96  0  0
 2  0      0 390297280      0 423104    0    0     0     4 2998 3385  3  0 97  0  0
 0  0      0 390272064      0 423112    0    0     0   396 1069  820  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0      0 390234080      0 423252    0    0     0     4 14067 61119  4  2 94  0  0
28  0      0 390235744      0 423264    0    0     0     4 24725 115864  6  3 90  0  0
27  0      0 390238592      0 423268    0    0     0     0 25743 117723  6  3 91  0  0
24  0      0 390242336      0 423280    0    0     0     0 26754 124993  5  4 92  0  0
28  0      0 390239680      0 423284    0    0     0     4 26066 122389  5  4 92  0  0
40  0      0 390244448      0 423296    0    0     0     0 25995 123126  5  3 92  0  0
38  0      0 390243520      0 423304    0    0     0     8 25871 123921  5  3 92  0  0
33  0      0 390241504      0 423380    0    0     0     8 26304 123868  5  3 92  0  0
28  0      0 390245536      0 423388    0    0     0     0 26632 126576  5  4 92  0  0
30  0      0 390244640      0 423396    0    0     0     0 25776 124554  4  3 92  0  0
 1  0      0 390246048      0 423404    0    0     0     8 26203 125153  4  4 92  0  0
30  0      0 390241696      0 423412    0    0     0   128 25670 125541  4  4 92  0  0
36  0      0 390237728      0 423420    0    0     0    12 25798 125284  4  3 92  0  0
14  0      0 390248064      0 423424    0    0     0     0 24720 125206  4  3 92  0  0
24  0      0 390245376      0 423432    0    0     0     8 24838 125121  5  3 92  0  0
31  0      0 390239328      0 423440    0    0     0     0 26368 127432  4  4 92  0  0
 1  0      0 390245984      0 423444    0    0     0     4 27450 124830  4  4 92  0  0
28  0      0 390246304      0 423452    0    0     0     0 28788 126202  4  4 92  0  0
41  0      0 390244768      0 423456    0    0     0     4 28051 125499  4  3 92  0  0
35  0      0 390243520      0 423468    0    0     0     8 26582 126105  4  4 92  0  0
 9  0      0 390243200      0 423472    0    0     0     0 26580 126235  4  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 390243968      0 423548    0    0     0     0 26556 124328  4  4 92  0  0
18  0      0 390243680      0 423556    0    0     0     4 26676 127407  5  3 92  0  0
35  0      0 390237760      0 423560    0    0     0     0 26543 125317  4  4 92  0  0
35  0      0 390237728      0 423568    0    0     0   204 26656 126077  4  3 92  0  0
29  0      0 390238368      0 423572    0    0     0     4 26736 124879  4  3 92  0  0
27  0      0 390242240      0 423580    0    0     0     0 28292 126328  4  3 92  0  0
27  0      0 390232800      0 423656    0    0     0     0 28072 125855  4  4 92  0  0
35  0      0 390239008      0 423664    0    0     0   800 27017 126190  4  4 92  0  0
24  0      0 390235200      0 423668    0    0     0     0 26479 125150  4  4 92  0  0
23  0      0 390239424      0 423676    0    0     4   200 27081 125703  4  3 92  0  0
29  0      0 390236096      0 423684    0    0     0     0 27607 127060  5  4 92  0  0
33  0      0 390239296      0 423688    0    0     0    12 26922 124304  4  4 92  0  0
 6  0      0 390242240      0 423696    0    0     0     0 27854 125451  4  4 92  0  0
 2  0      0 390243168      0 423700    0    0     0     4 27085 125403  5  4 92  0  0
37  0      0 390242592      0 423712    0    0     0   104 26592 125705  4  4 92  0  0
 0  0      0 390239488      0 423964    0    0    16     8 13455 59054  3  2 96  0  0
 0  0      0 390234976      0 423808    0    0     0     0 1013  796  1  0 99  0  0
 0  0      0 390425280      0 423684    0    0     0     8  580  525  0  0 100  0  0
 0  0      0 390425280      0 423688    0    0     0     0  527  472  0  0 100  0  0
 0  0      0 390425312      0 423732    0    0    36     4  483  524  0  0 100  0  0
