Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/02/2026 	_x86_64_	(64 CPU)

06:23:20 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:23:21 PM  1000    533830  231.00    7.00    0.00    0.00  238.00     3  java
06:23:23 PM  1000    533830   23.00    1.00    0.00    0.00   24.00     3  java
06:23:23 PM  1000    533830    0.00    0.00    0.00    0.00    0.00     3  java
06:23:24 PM  1000    533830    0.00    0.00    0.00    0.00    0.00     3  java
06:23:25 PM  1000    533830    0.00    0.00    0.00    0.00    0.00     3  java
06:23:26 PM  1000    533830    0.00    0.00    0.00    0.00    0.00     3  java
06:23:28 PM  1000    533830    0.00    0.00    0.00    0.00    0.00     3  java
06:23:29 PM  1000    533830   29.00    1.00    0.00    0.00   30.00     3  java
06:23:30 PM  1000    533830  344.00   26.00    0.00    0.00  370.00     3  java
06:23:31 PM  1000    533830  372.00   23.00    0.00    0.00  395.00     3  java
06:23:32 PM  1000    533830  362.00   32.00    0.00    0.00  394.00     3  java
06:23:33 PM  1000    533830  351.00   41.00    0.00    0.00  392.00     3  java
06:23:34 PM  1000    533830  348.00   43.00    0.00    0.00  391.00     3  java
06:23:35 PM  1000    533830  337.00   51.00    0.00    0.00  388.00     3  java
06:23:36 PM  1000    533830  319.00   69.00    0.00    0.00  388.00     3  java
06:23:37 PM  1000    533830  320.00   68.00    0.00    0.00  388.00     3  java
06:23:38 PM  1000    533830  320.00   67.00    0.00    0.00  387.00     3  java
06:23:39 PM  1000    533830  315.00   68.00    0.00    0.00  383.00     3  java
06:23:40 PM  1000    533830  318.00   69.00    0.00    0.00  387.00     3  java
06:23:41 PM  1000    533830  320.00   67.00    0.00    0.00  387.00     3  java
06:23:42 PM  1000    533830  316.00   72.00    0.00    0.00  388.00     3  java
06:23:43 PM  1000    533830  316.00   71.00    0.00    0.00  387.00     3  java
06:23:44 PM  1000    533830  316.00   70.00    0.00    0.00  386.00     3  java
06:23:45 PM  1000    533830  311.00   76.00    0.00    0.00  387.00     3  java
06:23:46 PM  1000    533830  313.00   75.00    0.00    0.00  388.00     3  java
06:23:47 PM  1000    533830  319.00   67.00    0.00    0.00  386.00     3  java
06:23:48 PM  1000    533830  309.00   77.00    0.00    0.00  386.00     3  java
06:23:49 PM  1000    533830  312.00   74.00    0.00    0.00  386.00     3  java
06:23:50 PM  1000    533830  310.00   77.00    0.00    0.00  387.00     3  java
