Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/02/2026 	_x86_64_	(64 CPU)

08:11:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:11:09 PM  all    4.68    0.00    0.58    0.52    0.08    0.05    0.00    0.00    0.00   94.10
08:11:09 PM    0   73.00    0.00    4.00    6.00    1.00    0.00    0.00    0.00    0.00   16.00
08:11:09 PM    1   35.71    0.00    2.04    2.04    0.00    1.02    0.00    0.00    0.00   59.18
08:11:09 PM    2   92.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    7.00
08:11:09 PM    3   84.85    0.00    1.01    4.04    0.00    0.00    0.00    0.00    0.00   10.10
08:11:09 PM    4    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
08:11:09 PM    5    0.99    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00   95.05
08:11:09 PM    6    1.00    0.00    2.00    1.00    0.00    0.00    0.00    0.00    0.00   96.00
08:11:09 PM    7    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:11:09 PM    8    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
08:11:09 PM    9    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:11:09 PM   10    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:11:09 PM   11    0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   98.00
08:11:09 PM   12    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
08:11:09 PM   13    2.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:11:09 PM   14    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
08:11:09 PM   15    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:11:09 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   17    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
08:11:09 PM   18    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   99.00
08:11:09 PM   19    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
08:11:09 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   21    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
08:11:09 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   25    0.99    0.00    1.98    0.00    0.99    0.00    0.00    0.00    0.00   96.04
08:11:09 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   27    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
08:11:09 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   29    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
08:11:09 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:11:09 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
