Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/02/2026 	_x86_64_	(64 CPU)

10:04:21 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:04:22 PM 100998    706101    0.00    0.00    0.00    0.00    0.00     4  postgres
10:04:22 PM 100998    706102    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:22 PM 100998    706104    0.00    0.00    0.00    0.00    0.00     4  postgres
10:04:22 PM 100998    706105    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:22 PM 100998    706177    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706182    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706183    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706184    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:22 PM 100998    706185    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:22 PM 100998    706186    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:22 PM 100998    706199    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706200    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706201    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706202    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706203    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706205    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706206    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706207    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706209    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:22 PM 100998    706211    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706213    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:22 PM 100998    706215    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706218    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:22 PM 100998    706229    0.00    0.00    0.00    0.00    0.00     6  postgres

10:04:22 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:04:23 PM 100998    706101    0.00    0.00    0.00    0.00    0.00     4  postgres
10:04:23 PM 100998    706102    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:23 PM 100998    706104    0.00    0.00    0.00    0.00    0.00     4  postgres
10:04:23 PM 100998    706105    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:23 PM 100998    706177    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706182    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706183    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706184    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:23 PM 100998    706185    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:23 PM 100998    706186    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:23 PM 100998    706199    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706200    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706201    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706202    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706203    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706205    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706206    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706207    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706209    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:23 PM 100998    706211    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706213    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:23 PM 100998    706215    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706218    0.00    0.00    0.00    0.00    0.00     6  postgres
10:04:23 PM 100998    706229    0.00    0.00    0.00    0.00    0.00     6  postgres

10:04:23 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:04:24 PM 100998    706101    0.00    0.00    0.00    0.00    0.00     4  postgres
10:04:24 PM 100998    706102    0.00    0.00    0.00    0.00    0.00     5  postgres
10:04:24 PM 100998    706104    0.00    0.00    0.00    0.00    0.00     4  postgres
