procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 391383872      0 296016    0    0     1     1    0    0  0  0 100  0  0
 3  0      0 391277312      0 357208    0    0 61632     0 8862 7525  4  0 95  1  0
 3  0      0 391191424      0 362376    0    0  4856     0 10330 7058  3  1 96  0  0
 4  0      0 391143744      0 366140    0    0  4116    20 10969 5256  5  1 94  0  0
 1  0      0 391147072      0 379076    0    0 14376     4 5764 6921  4  0 96  0  0
 2  0      0 391089376      0 390084    0    0 11916    32 3884 5161  2  0 97  0  0
 0  0      0 391054336      0 392328    0    0  2132     4 1644 1551  1  0 99  0  0
 7  0      0 391019680      0 395600    0    0  2496   864 3973 6645  3  0 97  0  0
 7  0      0 391008064      0 395628    0    0     4     0 8392 20301  6  0 93  0  0
 9  0      0 390948128      0 395636    0    0   188     4 10137 28412  7  1 93  0  0
 8  0      0 390944160      0 395832    0    0     0     4 12722 39662  8  1 92  0  0
 8  0      0 390925760      0 395856    0    0    16    44 14884 54457  7  1 92  0  0
 6  0      0 390925024      0 395984    0    0    48     4 15481 67885  6  1 92  0  0
 7  0      0 390900352      0 395992    0    0     0     8 14574 62996  6  1 92  0  0
 6  0      0 390898624      0 396000    0    0     0    16 16164 75365  6  1 93  0  0
 9  0      0 390891328      0 396008    0    0     0     0 16057 75933  6  2 92  0  0
 7  0      0 390883520      0 396020    0    0     0     4 16453 80393  6  2 93  0  0
 6  0      0 390879296      0 396024    0    0     0    40 17697 86912  6  2 92  0  0
 7  0      0 390878464      0 396036    0    0     0     4 18497 91468  6  2 92  0  0
 7  0      0 390877696      0 396040    0    0     0     0 20188 99415  6  2 92  0  0
 6  0      0 390876288      0 396052    0    0     0    56 21301 104248  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 390875712      0 396056    0    0     0    20 22752 118154  6  2 92  0  0
 7  0      0 390873440      0 398720    0    0     4     4 24369 123458  6  2 92  0  0
 5  0      0 390873408      0 398724    0    0     0    40 18577 109631  6  2 92  0  0
 8  0      0 390875424      0 398736    0    0     0     4 27164 141845  6  3 92  0  0
 8  0      0 390858880      0 398744    0    0     0    16 31124 162394  6  3 91  0  0
10  0      0 390855872      0 398752    0    0     0     0 40876 215728  5  5 90  0  0
 8  0      0 390854208      0 398760    0    0     4    12 39295 227219  5  5 90  0  0
 5  0      0 390859680      0 398768    0    0     4    36 40945 241490  5  5 90  0  0
 7  0      0 390859648      0 398780    0    0     0    44 41552 241109  5  5 90  0  0
 7  0      0 390857920      0 398784    0    0     0     4 43107 228143  5  5 90  0  0
 7  0      0 390860992      0 398796    0    0     0     0 38432 239557  5  5 90  0  0
 6  0      0 390862560      0 398872    0    0     0    20 39365 243475  5  5 90  0  0
 6  0      0 390864640      0 398880    0    0     4   672 40540 242729  5  5 90  0  0
 5  0      0 390871552      0 398888    0    0     0     4 38966 246770  5  5 90  0  0
 5  0      0 390875392      0 398896    0    0     0    40 40722 244710  5  5 90  0  0
 6  0      0 390873536      0 398904    0    0     0     4 39679 249799  5  5 90  0  0
 8  0      0 390878112      0 398912    0    0     0     0 43607 234539  5  5 90  0  0
 8  0      0 390877024      0 398920    0    0    12   324 43626 240878  5  5 90  0  0
 4  0      0 390880864      0 398924    0    0     0     0 42167 235419  5  5 90  0  0
 5  0      0 390881216      0 398924    0    0     0     4 39671 249149  5  5 90  0  0
11  0      0 390881248      0 398924    0    0     0    44 40824 243909  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 390885408      0 398992    0    0     0     4 40085 237811  5  5 90  0  0
 7  0      0 390884544      0 398992    0    0     0     0 41015 244370  5  5 90  0  0
 5  0      0 390884032      0 398992    0    0     0    16 44335 231179  5  5 90  0  0
 5  0      0 390884512      0 398992    0    0     0     0 46168 229548  5  5 90  0  0
 7  0      0 390885984      0 398992    0    0     0     4 40193 239436  5  5 90  0  0
 7  0      0 390885056      0 398992    0    0     0    40 40554 245445  5  5 90  0  0
 7  0      0 390885376      0 398992    0    0     0     8 43959 229028  5  5 90  0  0
 8  0      0 390892096      0 399088    0    0     0    16 44319 234608  5  5 90  0  0
 5  0      0 390892320      0 399096    0    0     0   308 39903 246530  5  5 90  0  0
 8  0      0 390893056      0 399104    0    0     0   344 42704 224906  5  5 90  0  0
 7  0      0 390891488      0 399184    0    0     0     8 42079 236039  5  5 90  0  0
 7  0      0 390892992      0 399160    0    0     4    92 41741 234586  5  5 90  0  0
 5  0      0 390890624      0 399168    0    0     0     4 43828 228748  5  5 90  0  0
 6  0      0 390891520      0 399180    0    0    16     0 44800 229865  5  5 90  0  0
 6  0      0 390891136      0 399188    0    0     0    16 39928 247712  5  5 90  0  0
 6  0      0 390893888      0 399196    0    0     0     0 39675 243319  5  5 90  0  0
 7  0      0 390892448      0 399204    0    0     0     4 40030 239377  5  5 90  0  0
 6  0      0 390893760      0 399212    0    0     0    56 40670 240434  5  5 90  0  0
 7  0      0 390896128      0 399048    0    0     0     8 41964 237359  5  5 90  0  0
 8  0      0 390893632      0 399048    0    0     0     0 37767 219372  5  4 91  0  0
 5  0      0 390892320      0 399120    0    0    20    16 43375 239491  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 390892192      0 399120    0    0     0     0 42575 243287  5  5 90  0  0
 7  0      0 390895776      0 399120    0    0     0     4 43749 220607  5  5 90  0  0
 7  0      0 390893248      0 399120    0    0     0    40 44477 230907  5  5 90  0  0
 7  0      0 390894848      0 399120    0    0     0     4 40039 243735  5  5 90  0  0
 7  0      0 390896544      0 399120    0    0     0    16 42095 235598  5  5 90  0  0
 5  0      0 390896224      0 399120    0    0     0     0 41471 230469  5  5 90  0  0
 8  0      0 390899264      0 399120    0    0     0    12 42888 230776  5  5 90  0  0
 6  0      0 390900576      0 399208    0    0     0     4 45602 223688  5  5 90  0  0
 8  0      0 390901664      0 399216    0    0     0    44 41507 240847  5  5 90  0  0
 7  0      0 390900864      0 399292    0    0     0     4 43587 231819  5  5 90  0  0
 6  0      0 390903424      0 399236    0    0     0   300 44394 229326  5  5 90  0  0
 7  0      0 390903232      0 399244    0    0     0     0 43670 229693  5  5 90  0  0
 7  0      0 390903424      0 399252    0    0     0     0 40978 235452  5  5 90  0  0
 6  0      0 390901728      0 399260    0    0     0     4 40472 239972  5  5 90  0  0
 7  0      0 390899872      0 399268    0    0     0    40 43776 233550  5  5 90  0  0
 7  0      0 390896160      0 399276    0    0     0     4 40056 243348  5  5 90  0  0
 8  0      0 390897920      0 399284    0    0     0     0 44342 227245  5  5 90  0  0
 9  0      0 390898432      0 399296    0    0     0    16 43227 232749  5  5 90  0  0
 7  0      0 390903296      0 399300    0    0     0    92 44390 233544  5  5 90  0  0
 7  0      0 390904928      0 399804    0    0     0    12 41948 239174  5  5 90  0  0
 6  0      0 390902752      0 399804    0    0     0    40 43873 228157  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 390902464      0 399804    0    0     0     4 42158 238248  5  5 90  0  0
 8  0      0 390904384      0 399804    0    0     0     0 40213 228329  5  5 90  0  0
