Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/02/2026 	_x86_64_	(64 CPU)

09:42:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:42:51 PM  all    5.12    0.00    0.62    0.47    0.03    0.02    0.00    0.00    0.00   93.74
09:42:51 PM    0   51.52    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   46.46
09:42:51 PM    1   97.98    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00    1.01
09:42:51 PM    2   93.88    0.00    2.04    2.04    0.00    0.00    0.00    0.00    0.00    2.04
09:42:51 PM    3   63.00    0.00    3.00    8.00    1.00    0.00    0.00    0.00    0.00   25.00
09:42:51 PM    4    1.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   97.00
09:42:51 PM    5    1.00    0.00    3.00    1.00    0.00    0.00    0.00    0.00    0.00   95.00
09:42:51 PM    6    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
09:42:51 PM    7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:42:51 PM    8    3.00    0.00    4.00   18.00    0.00    0.00    0.00    0.00    0.00   75.00
09:42:51 PM    9    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:42:51 PM   10    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:42:51 PM   11    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
09:42:51 PM   12    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:42:51 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   14    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:42:51 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   18    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
09:42:51 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   39    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
09:42:51 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   42    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:42:51 PM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   45    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
09:42:51 PM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   47    0.98    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   98.04
09:42:51 PM   48    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
09:42:51 PM   49    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:42:51 PM   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   52    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:42:51 PM   53    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
09:42:51 PM   54    2.97    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   94.06
09:42:51 PM   55    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
09:42:51 PM   56    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:42:51 PM   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   58    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:42:51 PM   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:42:51 PM   60    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
09:42:51 PM   61    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
09:42:51 PM   62    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
