procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 390762656      0 287748    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 390723136      0 333536    0    0 46096     0 3479 3812  0  0 99  0  0
 1  0      0 390726240      0 333816    0    0    72    20 6722 3561  0  0 99  0  0
 1  1      0 390664960      0 374664    0    0 41012    16 6986 5304  1  0 98  0  0
 3  0      0 390653440      0 391600    0    0 18836     4 5184 7035  3  0 97  0  0
 2  0      0 390583712      0 403544    0    0 12980    32 4317 5258  3  0 97  0  0
 0  0      0 390548928      0 406252    0    0  2508     4 1611 1583  1  0 99  0  0
19  0      0 390394752      0 414996    0    0  8312    16 11439 43462  3  1 95  0  0
27  0      0 390325888      0 415428    0    0   496   848 29432 112437  6  4 90  0  0
23  0      0 390317760      0 415508    0    0     4   304 29745 116355  6  4 90  0  0
29  0      0 390324480      0 415612    0    0   100    80 31247 128288  4  4 92  0  0
33  0      0 390329536      0 415640    0    0    20    44 30905 122461  5  4 91  0  0
29  0      0 390334176      0 415752    0    0   108     4 33398 126090  4  4 92  0  0
19  0      0 390338880      0 415832    0    0     0     4 31176 125057  5  4 91  0  0
22  0      0 390346816      0 415836    0    0     0     8 31712 127664  5  4 91  0  0
30  0      0 390351008      0 415948    0    0    20     0 32052 125122  4  4 92  0  0
30  0      0 390353664      0 415956    0    0     0     4 30525 127676  4  4 92  0  0
30  0      0 390353664      0 415996    0    0    36    40 30212 126517  4  4 92  0  0
19  0      0 390362208      0 416028    0    0    20     4 31139 124067  4  4 92  0  0
32  0      0 390367424      0 416032    0    0     0   364 31283 126902  4  4 92  0  0
43  0      0 390372416      0 416136    0    0    96   108 31148 123825  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  0      0 390375360      0 416140    0    0     0     0 31832 126407  4  4 92  0  0
43  0      0 390381792      0 416148    0    0     0     4 31180 124309  4  4 92  0  0
 4  0      0 390383744      0 416152    0    0     0    40 30428 126184  4  4 92  0  0
34  0      0 390391168      0 416160    0    0     0     4 29517 124073  4  4 92  0  0
32  0      0 390398592      0 416168    0    0     0     4 30065 123167  4  4 92  0  0
24  0      0 390403104      0 416176    0    0     0     0 29870 126291  4  4 92  0  0
18  0      0 390405120      0 416184    0    0     0     0 29923 123424  4  4 92  0  0
31  0      0 390408768      0 416188    0    0     0     4 30376 123851  4  4 92  0  0
33  0      0 390405184      0 416196    0    0     0    44 30848 126087  4  4 92  0  0
29  0      0 390410976      0 416200    0    0     0     4 29911 123567  4  4 92  0  0
19  0      0 390411776      0 416144    0    0     0     0 29775 122788  4  4 92  0  0
31  0      0 390410400      0 416152    0    0     0    16 30675 122536  4  4 92  0  0
38  0      0 390409024      0 416156    0    0     0     0 31196 126940  4  4 92  0  0
 1  0      0 390408832      0 416236    0    0     0     4 29972 123535  4  4 92  0  0
 1  0      0 390407488      0 419036    0    0     4    40 30569 126350  4  4 92  0  0
29  0      0 390410880      0 419044    0    0     0     4 29123 123447  4  4 92  0  0
38  0      0 390413664      0 419048    0    0     0     0 29652 123342  4  4 92  0  0
 1  0      0 390419104      0 419056    0    0     0    12 29934 123590  4  4 92  0  0
40  0      0 390412928      0 419060    0    0     0    12 29681 125874  4  4 92  0  0
29  0      0 390417344      0 419068    0    0     0     4 30050 124056  4  4 92  0  0
23  0      0 390420480      0 419076    0    0     0    44 30008 123914  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0      0 390417120      0 419084    0    0     0     4 30893 126871  4  4 92  0  0
12  0      0 390425504      0 419100    0    0     0     0 29832 124094  4  4 92  0  0
30  0      0 390426272      0 419104    0    0     0    12 30758 124027  4  4 92  0  0
26  0      0 390422208      0 419180    0    0     0     0 30279 124024  4  4 92  0  0
 1  0      0 390418688      0 419184    0    0     0     8 30205 124827  4  4 92  0  0
31  0      0 390414656      0 419192    0    0     0    40 31539 124925  4  4 92  0  0
25  0      0 390418304      0 419168    0    0     0     8 30241 123940  4  4 92  0  0
32  0      0 390416448      0 419172    0    0     0    96 30261 124264  4  4 92  0  0
28  0      0 390419232      0 419180    0    0     0   404 30676 124363  4  4 92  0  0
29  0      0 390417504      0 419188    0    0     0     4 31000 123492  4  4 92  0  0
34  0      0 390415584      0 419196    0    0     0     4 30081 124055  4  4 92  0  0
14  0      0 390413824      0 419200    0    0     0    40 31559 125140  4  4 92  0  0
 1  0      0 390413184      0 419280    0    0    72     4 30779 124216  4  4 92  0  0
35  0      0 390412832      0 419356    0    0     0     0 31236 126694  4  4 92  0  0
40  0      0 390406624      0 419264    0    0     0   688 31362 124195  4  4 92  0  0
 1  0      0 390408800      0 419272    0    0     0     0 31799 123704  4  4 92  0  0
30  0      0 390408064      0 419276    0    0     0     4 31457 124137  4  4 92  0  0
35  0      0 390410368      0 419288    0    0     0    44 30481 123179  4  4 92  0  0
37  0      0 390405216      0 419292    0    0     0     4 29576 123363  4  4 92  0  0
27  0      0 390398752      0 419260    0    0     0     0 30489 123320  4  4 92  0  0
18  0      0 390399104      0 419264    0    0     0     8 30774 124121  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 390395296      0 419272    0    0     0   100 31148 124756  4  4 92  0  0
 1  0      0 390394880      0 419280    0    0     0     4 32014 126036  4  4 92  0  0
 5  0      0 390398336      0 419356    0    0     0    40 31937 125390  4  4 92  0  0
22  0      0 390392448      0 419364    0    0     4    60 30231 124075  4  4 92  0  0
40  0      0 390395168      0 419372    0    0     0     8 29560 123756  4  4 92  0  0
30  0      0 390394112      0 419384    0    0    36     0 30097 124330  4  4 92  0  0
29  0      0 390393088      0 419388    0    0     0     0 30349 123749  4  4 92  0  0
 8  0      0 390388064      0 419396    0    0     0    16 30872 123653  4  4 92  0  0
22  0      0 390392736      0 419404    0    0     0    44 32341 123284  4  4 92  0  0
 5  0      0 390392320      0 419408    0    0     0     4 30249 123803  4  4 92  0  0
 1  0      0 390390496      0 419416    0    0     0     4 30060 124823  4  4 92  0  0
34  0      0 390387520      0 419420    0    0     0     4 30293 125431  4  4 92  0  0
39  0      0 390390112      0 419500    0    0     0     0 29948 124994  4  4 92  0  0
24  0      0 390387200      0 419504    0    0     0     4 30875 122973  4  4 92  0  0
38  0      0 390384864      0 419512    0    0     0    40 33674 123837  4  4 92  0  0
 1  0      0 390386624      0 419516    0    0     0     4 32844 123850  4  4 92  0  0
28  0      0 390385056      0 419524    0    0     0     0 31801 122961  4  4 92  0  0
16  0      0 390380352      0 419532    0    0     0    48 31701 121922  4  4 92  0  0
24  0      0 390377760      0 419536    0    0     0     8 31889 122076  4  4 92  0  0
34  0      0 390377536      0 419544    0    0     0     4 32680 122504  4  4 92  0  0
32  0      0 390372288      0 419552    0    0     0     0 32631 124192  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
31  0      0 390366176      0 419560    0    0     0     4 32625 121239  4  4 92  0  0
32  0      0 390371392      0 419564    0    0     0     0 30134 124953  4  4 92  0  0
40  0      0 390374368      0 419644    0    0     0     8 29289 123037  4  4 92  0  0
36  0      0 390367392      0 419656    0    0     0     0 29939 124084  4  4 92  0  0
36  0      0 390363584      0 419660    0    0     0     8 29401 123272  4  4 92  0  0
26  0      0 390364864      0 419668    0    0     0     0 29767 123938  4  4 92  0  0
25  0      0 390364768      0 419672    0    0     0     8 29896 126699  4  4 92  0  0
 9  0      0 390363456      0 419684    0    0     0     8 29632 123630  4  4 92  0  0
27  0      0 390359936      0 419688    0    0     0     0 29945 124760  4  4 92  0  0
24  0      0 390357024      0 419696    0    0     0     0 29707 124397  4  4 92  0  0
19  0      0 390358400      0 419700    0    0     0     4 31825 123515  4  4 92  0  0
30  0      0 390370944      0 420224    0    0     0     0 31842 124203  4  4 92  0  0
21  0      0 390368288      0 420232    0    0     0     4 30816 123674  4  4 92  0  0
24  0      0 390364128      0 420236    0    0     0   680 30603 124348  4  4 92  0  0
15  0      0 390364992      0 420244    0    0     0     4 30399 124569  4  4 92  0  0
24  0      0 390360096      0 420252    0    0     0     0 30456 126762  4  4 92  0  0
31  0      0 390363072      0 420260    0    0     0     4 29643 124362  4  4 92  0  0
32  0      0 390358432      0 420264    0    0     0    12 29418 123475  4  4 92  0  0
26  0      0 390357312      0 420272    0    0     0     4 30658 124111  4  4 92  0  0
28  0      0 390363552      0 420280    0    0     0     0 29667 123757  4  4 92  0  0
33  0      0 390364000      0 420284    0    0     0     8 30778 124688  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  0      0 390362048      0 420292    0    0     0     0 30643 124507  4  4 92  0  0
42  0      0 390357312      0 420296    0    0     0     4 30936 123980  4  4 92  0  0
31  0      0 390361792      0 420376    0    0     0     4 31246 127273  4  4 92  0  0
33  0      0 390365280      0 420380    0    0     0   204 31328 123596  4  4 92  0  0
23  0      0 390351808      0 420388    0    0     0     8 31204 123893  4  4 92  0  0
24  0      0 390358176      0 420392    0    0     0    60 30769 124434  4  4 92  0  0
38  0      0 390355584      0 420400    0    0     0    20 30672 123684  4  4 92  0  0
31  0      0 390357760      0 420408    0    0     0     4 30438 124598  4  4 92  0  0
30  0      0 390354144      0 420412    0    0     0     0 30553 123760  4  4 92  0  0
32  0      0 390351008      0 420420    0    0     0     4 30814 124243  4  4 92  0  0
41  0      0 390344960      0 420500    0    0     0     8 32518 123505  4  4 92  0  0
 1  0      0 390339328      0 420508    0    0     0     0 33298 124928  4  4 92  0  0
39  0      0 390342784      0 420512    0    0     0     0 32523 124729  4  4 92  0  0
31  0      0 390341824      0 420520    0    0     0     4 30723 124319  4  4 92  0  0
34  0      0 390338976      0 420528    0    0     0     0 29767 123677  4  4 92  0  0
23  0      0 390340640      0 420532    0    0     0     4 30071 125008  4  4 92  0  0
20  0      0 390344000      0 420540    0    0     0     0 29763 124006  4  4 92  0  0
25  0      0 390344352      0 420544    0    0     0     4 30091 123933  4  4 92  0  0
37  0      0 390344608      0 420556    0    0     0     0 30299 123920  4  4 92  0  0
30  0      0 390343008      0 420560    0    0     0     4 31179 122956  4  4 92  0  0
28  0      0 390339200      0 420636    0    0     0     0 33408 122915  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0      0 390339456      0 420640    0    0     0     4 33582 125585  4  4 92  0  0
16  0      0 390334272      0 420648    0    0     0    52 32028 123729  4  4 92  0  0
 4  0      0 390330304      0 420656    0    0     0     8 31576 122801  4  4 92  0  0
33  0      0 390335520      0 420664    0    0     0     0 33301 123039  4  4 92  0  0
34  0      0 390336096      0 420672    0    0     0     4 31576 122500  4  4 92  0  0
22  0      0 390332736      0 420680    0    0     0     8 32172 122922  4  4 92  0  0
 1  0      0 390332768      0 420692    0    0     0     8 33393 122809  4  4 92  0  0
 1  0      0 390310944      0 420956    0    0    48     8 18938 68283  3  2 94  0  0
 0  0      0 390633792      0 420832    0    0    36     0  546  566  0  0 100  0  0
 0  0      0 390633312      0 420908    0    0     0     0  404  268  0  0 100  0  0
 0  0      0 390633600      0 420912    0    0     0     8  147  186  0  0 100  0  0
 0  0      0 390633600      0 420920    0    0     0     0  142  170  0  0 100  0  0
 0  0      0 390634112      0 420924    0    0     0   284  225  310  0  0 100  0  0
 0  0      0 390634720      0 420904    0    0     0     4  136  188  0  0 100  0  0
 0  0      0 390635232      0 420908    0    0     0   256  138  192  0  0 100  0  0
 0  0      0 390635232      0 420916    0    0     0     4  128  182  0  0 100  0  0
 0  0      0 390635232      0 420924    0    0     0     4  227  336  0  0 100  0  0
 0  0      0 390635488      0 420928    0    0     0     0  161  200  0  0 100  0  0
 0  0      0 390635488      0 420936    0    0     0     4  139  176  0  0 100  0  0
 0  0      0 390636000      0 420940    0    0     0     0  389  280  0  0 100  0  0
 0  0      0 390636736      0 420948    0    0     0     4  213  310  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
