procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 390318912      0 345300    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 390267040      0 390832    0    0 46164     0 3375 3652  0  0 99  0  0
 1  0      0 390268992      0 391012    0    0    68    24 6186 3419  0  0 99  0  0
 3  0      0 390231232      0 431940    0    0 41004     0 6913 5313  1  0 98  0  0
 1  0      0 390208384      0 449372    0    0 18916    84 5303 7020  3  0 97  0  0
 2  0      0 390144896      0 461312    0    0 13280    32 4040 5286  2  0 97  0  0
 0  0      0 390130016      0 464248    0    0  2736    56 1699 1647  1  0 99  0  0
60  0      0 390055968      0 471164    0    0  6832    36 8386 32870  2  1 97  0  0
49  0      0 390051264      0 471884    0    0   784   316 26677 213688  6  3 91  0  0
36  0      0 390052608      0 474872    0    0   256     0 26069 386574  6  3 91  0  0
81  0      0 390052672      0 475080    0    0    96     4 25277 523336  5  3 92  0  0
41  0      0 390053184      0 475292    0    0   204    44 22681 176371  5  3 92  0  0
17  0      0 390053696      0 475356    0    0    56    12 21826 1257863  4  4 93  0  0
39  0      0 390051712      0 475372    0    0    72    16 23293 622910  4  3 92  0  0
48  0      0 390051584      0 475444    0    0     8   520 21827 1067917  4  3 92  0  0
79  0      0 390055104      0 475508    0    0    56     0 21284 591839  4  3 93  0  0
21  0      0 390056896      0 475520    0    0   128     4 24445 390459  4  3 93  0  0
 1  0      0 390038528      0 475524    0    0    16    40 23103 823583  4  3 92  0  0
28  0      0 390030048      0 475664    0    0     0     4 22353 378315  4  3 93  0  0
16  0      0 390032608      0 475736    0    0   128     0 23779 961119  4  4 92  0  0
38  0      0 390036928      0 475876    0    0     0    16 20324 985519  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
35  0      0 390038944      0 475880    0    0     0     0 21425 905017  4  3 92  0  0
 1  0      0 390041536      0 475892    0    0     0     8 24202 686268  4  3 92  0  0
47  0      0 390048448      0 475896    0    0     0    40 22375 872856  4  3 93  0  0
 1  0      0 390050304      0 475908    0    0   112     4 24322 237511  5  3 92  0  0
51  0      0 390055360      0 476028    0    0     0     0 21585 1205700  4  4 93  0  0
23  0      0 390053184      0 476036    0    0     0    16 22691 676141  4  3 93  0  0
10  0      0 390062048      0 476044    0    0     8   980 20809 511100  4  3 93  0  0
74  0      0 390062080      0 476052    0    0     0     4 22918 373970  4  3 93  0  0
50  0      0 390063552      0 476132    0    0     0    44 25433 593567  4  3 92  0  0
37  0      0 390058208      0 476136    0    0     0     4 24604 237337  4  3 93  0  0
17  0      0 390051072      0 476148    0    0     0    20 23691 251355  5  3 92  0  0
52  0      0 390054944      0 476156    0    0     0     0 20909 912753  4  3 93  0  0
60  0      0 390056704      0 476164    0    0     0     0 23576 1017132  4  4 93  0  0
15  0      0 390048704      0 476172    0    0     0     4 23085 426394  4  3 93  0  0
61  0      0 390049536      0 476180    0    0     0    40 22388 462328  4  3 92  0  0
45  0      0 390059776      0 476188    0    0     0   228 24903 734425  4  3 93  0  0
15  0      0 390061600      0 476196    0    0     0   312 25997 750478  4  3 93  0  0
48  0      0 390064480      0 476204    0    0     0    16 23683 526410  4  3 93  0  0
34  0      0 390057760      0 476284    0    0     0    12 22113 956829  4  3 93  0  0
58  0      0 390067136      0 476292    0    0    28     4 23510 503007  4  3 93  0  0
10  0      0 390069184      0 476188    0    0     0    44 23322 855835  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  0      0 390079520      0 476192    0    0     0     4 20221 234575  4  3 93  0  0
42  0      0 390083456      0 476208    0    0     0     0 20121 477046  4  3 93  0  0
41  0      0 390079712      0 476216    0    0     0    20 23199 646549  4  3 93  0  0
43  0      0 390060608      0 476228    0    0     0     0 25874 468394  4  3 92  0  0
20  0      0 390063552      0 476232    0    0     0     8 23906 894746  4  3 93  0  0
26  0      0 390063200      0 476244    0    0     0    40 24968 579206  4  3 93  0  0
71  0      0 390064512      0 476252    0    0     0     8 25788 266720  4  3 92  0  0
36  0      0 390067968      0 476232    0    0     0     0 20990 622173  4  3 92  0  0
75  0      0 390072512      0 476240    0    0     0   296 22951 651928  4  3 93  0  0
 1  0      0 390076032      0 476248    0    0     0     0 25397 597179  4  3 92  0  0
29  0      0 390074528      0 476256    0    0     0     4 26161 633630  4  3 92  0  0
15  0      0 390058400      0 476264    0    0     4    40 24361 481833  4  3 92  0  0
81  0      0 390065504      0 476272    0    0     0     4 24723 360545  4  3 93  0  0
11  0      0 390067072      0 476284    0    0     0    16 22891 525700  4  3 93  0  0
55  0      0 390073216      0 476292    0    0     0     0 22294 466542  4  3 93  0  0
31  0      0 390076864      0 476300    0    0     0     0 25890 512952  4  3 92  0  0
47  0      0 390067840      0 476312    0    0    20     4 24930 732751  4  3 93  0  0
81  0      0 390070912      0 476388    0    0     0    44 24502 260381  5  3 92  0  0
44  0      0 390074432      0 476396    0    0     0     8 21177 875406  4  3 93  0  0
 1  0      0 390069952      0 476404    0    0     0     0 22754 772798  4  3 93  0  0
63  0      0 390074784      0 476412    0    0     0    16 24553 856900  4  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
46  0      0 390075552      0 476420    0    0     0     0 23997 736339  4  3 93  0  0
24  0      0 390085920      0 476432    0    0     0     4 22174 754160  4  3 93  0  0
40  0      0 390080064      0 476436    0    0     0    40 24221 193055  5  3 92  0  0
 5  0      0 390081568      0 476448    0    0     0   204 20488 677322  4  3 93  0  0
53  0      0 390082688      0 476452    0    0     0    88 23239 693273  4  3 92  0  0
45  0      0 390088640      0 476464    0    0     0    16 25007 293328  4  3 93  0  0
33  0      0 390069888      0 476968    0    0     0     0 24564 536820  4  3 92  0  0
