Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/02/2026 	_x86_64_	(64 CPU)

07:55:35 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:55:36 PM  1000    604823  282.00    6.00    0.00    0.00  288.00     0  java
07:55:37 PM  1000    604823  290.00    6.00    0.00    0.00  296.00     0  java
07:55:38 PM  1000    604823  227.00    5.00    0.00    0.00  232.00     0  java
07:55:39 PM  1000    604823  235.00    5.00    0.00    0.00  240.00     0  java
07:55:40 PM  1000    604823  187.00    2.00    0.00    0.00  189.00     0  java
07:55:41 PM  1000    604823    0.00    0.00    0.00    0.00    0.00     0  java
07:55:42 PM  1000    604823    0.00    0.00    0.00    0.00    0.00     0  java
07:55:43 PM  1000    604823    0.00    0.00    0.00    0.00    0.00     0  java
07:55:44 PM  1000    604823  287.00   10.00    0.00    0.00  297.00     0  java
07:55:45 PM  1000    604823  381.00   13.00    0.00    0.00  394.00     0  java
07:55:46 PM  1000    604823  375.00   17.00    0.00    0.00  392.00     0  java
07:55:47 PM  1000    604823  373.00   18.00    0.00    0.00  391.00     0  java
07:55:48 PM  1000    604823  360.00   26.00    0.00    0.00  386.00     0  java
07:55:49 PM  1000    604823  355.00   33.00    0.00    0.00  388.00     0  java
07:55:50 PM  1000    604823  349.00   34.00    0.00    0.00  383.00     0  java
07:55:51 PM  1000    604823  355.00   32.00    0.00    0.00  387.00     0  java
07:55:52 PM  1000    604823  354.00   32.00    0.00    0.00  386.00     0  java
07:55:53 PM  1000    604823  354.00   32.00    0.00    0.00  386.00     0  java
07:55:54 PM  1000    604823  347.00   38.00    0.00    0.00  385.00     0  java
07:55:55 PM  1000    604823  344.00   39.00    0.00    0.00  383.00     0  java
07:55:56 PM  1000    604823  335.00   47.00    0.00    0.00  382.00     0  java
07:55:57 PM  1000    604823  336.00   45.00    0.00    0.00  381.00     0  java
07:55:58 PM  1000    604823  337.00   42.00    0.00    0.00  379.00     0  java
07:55:59 PM  1000    604823  337.00   45.00    0.00    0.00  382.00     0  java
07:56:00 PM  1000    604823  331.00   50.00    0.00    0.00  381.00     0  java
07:56:01 PM  1000    604823  324.00   54.00    0.00    0.00  378.00     0  java
07:56:02 PM  1000    604823  308.00   66.00    0.00    0.00  374.00     0  java
07:56:03 PM  1000    604823  270.00   96.00    0.00    0.00  366.00     0  java
07:56:04 PM  1000    604823  267.00   98.00    0.00    0.00  365.00     0  java
07:56:05 PM  1000    604823  262.00  101.00    0.00    0.00  363.00     0  java
07:56:06 PM  1000    604823  265.00   98.00    0.00    0.00  363.00     0  java
07:56:07 PM  1000    604823  264.00   99.00    0.00    0.00  363.00     0  java
07:56:08 PM  1000    604823  264.00   99.00    0.00    0.00  363.00     0  java
07:56:09 PM  1000    604823  266.00   98.00    0.00    0.00  364.00     0  java
07:56:10 PM  1000    604823  266.00   98.00    0.00    0.00  364.00     0  java
07:56:11 PM  1000    604823  262.00  100.00    0.00    0.00  362.00     0  java
07:56:12 PM  1000    604823  262.00  102.00    0.00    0.00  364.00     0  java
07:56:13 PM  1000    604823  264.00  100.00    0.00    0.00  364.00     0  java
07:56:14 PM  1000    604823  267.00   96.00    0.00    0.00  363.00     0  java
07:56:15 PM  1000    604823  265.00   97.00    0.00    0.00  362.00     0  java
07:56:16 PM  1000    604823  264.00  100.00    0.00    0.00  364.00     0  java
07:56:17 PM  1000    604823  264.00  100.00    0.00    0.00  364.00     0  java
07:56:18 PM  1000    604823  270.00   95.00    0.00    0.00  365.00     0  java
07:56:19 PM  1000    604823  259.00  105.00    0.00    0.00  364.00     0  java
07:56:20 PM  1000    604823  260.00  104.00    0.00    0.00  364.00     0  java
07:56:21 PM  1000    604823  266.00   97.00    0.00    0.00  363.00     0  java
07:56:22 PM  1000    604823  264.00  100.00    0.00    0.00  364.00     0  java
07:56:23 PM  1000    604823  266.00   98.00    0.00    0.00  364.00     0  java
07:56:24 PM  1000    604823  263.00  101.00    0.00    0.00  364.00     0  java
07:56:25 PM  1000    604823  265.00  100.00    0.00    0.00  365.00     0  java
07:56:26 PM  1000    604823  267.00   97.00    0.00    0.00  364.00     0  java
07:56:27 PM  1000    604823  264.00  101.00    0.00    0.00  365.00     0  java
07:56:28 PM  1000    604823  264.00  101.00    0.00    0.00  365.00     0  java
07:56:29 PM  1000    604823  262.00  101.00    0.00    0.00  363.00     0  java
07:56:30 PM  1000    604823  266.00   97.00    0.00    0.00  363.00     0  java
07:56:31 PM  1000    604823  262.00   96.00    0.00    0.00  358.00     0  java
07:56:32 PM  1000    604823  257.00  107.00    0.00    0.00  364.00     0  java
07:56:33 PM  1000    604823  261.00  103.00    0.00    0.00  364.00     0  java
07:56:34 PM  1000    604823  264.00  100.00    0.00    0.00  364.00     0  java
07:56:35 PM  1000    604823  266.00   98.00    0.00    0.00  364.00     0  java
07:56:36 PM  1000    604823  259.00  105.00    0.00    0.00  364.00     0  java
07:56:37 PM  1000    604823  263.00   99.00    0.00    0.00  362.00     0  java
07:56:38 PM  1000    604823  265.00   99.00    0.00    0.00  364.00     0  java
07:56:39 PM  1000    604823  260.00  104.00    0.00    0.00  364.00     0  java
07:56:40 PM  1000    604823  272.00   91.00    0.00    0.00  363.00     0  java
07:56:41 PM  1000    604823  266.00   98.00    0.00    0.00  364.00     0  java
07:56:42 PM  1000    604823  264.00  100.00    0.00    0.00  364.00     0  java
07:56:43 PM  1000    604823  261.00  102.00    0.00    0.00  363.00     0  java
07:56:44 PM  1000    604823  265.00   98.00    0.00    0.00  363.00     0  java
07:56:45 PM  1000    604823  271.00   94.00    0.00    0.00  365.00     0  java
07:56:46 PM  1000    604823  263.00   99.00    0.00    0.00  362.00     0  java
07:56:47 PM  1000    604823  266.00   99.00    0.00    0.00  365.00     0  java
07:56:48 PM  1000    604823  263.00   98.00    0.00    0.00  361.00     0  java
07:56:49 PM  1000    604823  269.00   96.00    0.00    0.00  365.00     0  java
07:56:50 PM  1000    604823  264.00  100.00    0.00    0.00  364.00     0  java
07:56:51 PM  1000    604823  258.00  101.00    0.00    0.00  359.00     0  java
07:56:52 PM  1000    604823  263.00   98.00    0.00    0.00  361.00     0  java
07:56:53 PM  1000    604823  262.00  101.00    0.00    0.00  363.00     0  java
07:56:54 PM  1000    604823  260.00  102.00    0.00    0.00  362.00     0  java
07:56:55 PM  1000    604823  263.00   97.00    0.00    0.00  360.00     0  java
07:56:56 PM  1000    604823  257.00  105.00    0.00    0.00  362.00     0  java
07:56:57 PM  1000    604823  261.00   99.00    0.00    0.00  360.00     0  java
07:56:58 PM  1000    604823  261.00  102.00    0.00    0.00  363.00     0  java
07:56:59 PM  1000    604823  265.00   99.00    0.00    0.00  364.00     0  java
07:57:00 PM  1000    604823  263.00   99.00    0.00    0.00  362.00     0  java
07:57:01 PM  1000    604823  264.00   99.00    0.00    0.00  363.00     0  java
07:57:02 PM  1000    604823  261.00  102.00    0.00    0.00  363.00     0  java
07:57:03 PM  1000    604823  264.00   99.00    0.00    0.00  363.00     0  java
07:57:04 PM  1000    604823  265.00   97.00    0.00    0.00  362.00     0  java
07:57:05 PM  1000    604823  263.00  101.00    0.00    0.00  364.00     0  java
07:57:06 PM  1000    604823  261.00  102.00    0.00    0.00  363.00     0  java
07:57:07 PM  1000    604823  258.00  104.00    0.00    0.00  362.00     0  java
07:57:08 PM  1000    604823  266.00   98.00    0.00    0.00  364.00     0  java
07:57:09 PM  1000    604823  255.00  107.00    0.00    0.00  362.00     0  java
07:57:10 PM  1000    604823  261.00  102.00    0.00    0.00  363.00     0  java
07:57:11 PM  1000    604823  265.00   99.00    0.00    0.00  364.00     0  java
07:57:12 PM  1000    604823  255.00  101.00    0.00    0.00  356.00     0  java
07:57:13 PM  1000    604823  266.00   97.00    0.00    0.00  363.00     0  java
07:57:14 PM  1000    604823  263.00  100.00    0.00    0.00  363.00     0  java
07:57:15 PM  1000    604823  255.00  107.00    0.00    0.00  362.00     0  java
07:57:16 PM  1000    604823  264.00  100.00    0.00    0.00  364.00     0  java
07:57:17 PM  1000    604823  282.00   84.00    0.00    0.00  366.00     0  java
07:57:18 PM  1000    604823  263.00  101.00    0.00    0.00  364.00     0  java
07:57:19 PM  1000    604823  264.00  100.00    0.00    0.00  364.00     0  java
07:57:20 PM  1000    604823  270.00   92.00    0.00    0.00  362.00     0  java
07:57:21 PM  1000    604823  249.00   96.00    0.00    0.00  345.00     0  java
07:57:22 PM  1000    604823  261.00  104.00    0.00    0.00  365.00     0  java
07:57:23 PM  1000    604823  258.00  104.00    0.00    0.00  362.00     0  java
07:57:24 PM  1000    604823  266.00   99.00    0.00    0.00  365.00     0  java
07:57:25 PM  1000    604823  262.00  100.00    0.00    0.00  362.00     0  java
07:57:26 PM  1000    604823  261.00   99.00    0.00    0.00  360.00     0  java
07:57:27 PM  1000    604823  265.00   99.00    0.00    0.00  364.00     0  java
07:57:28 PM  1000    604823  263.00  100.00    0.00    0.00  363.00     0  java
07:57:29 PM  1000    604823  261.00  102.00    0.00    0.00  363.00     0  java
07:57:30 PM  1000    604823  262.00  101.00    0.00    0.00  363.00     0  java
07:57:31 PM  1000    604823  262.00  101.00    0.00    0.00  363.00     0  java
07:57:32 PM  1000    604823  262.00  101.00    0.00    0.00  363.00     0  java
07:57:33 PM  1000    604823  261.00  103.00    0.00    0.00  364.00     0  java
07:57:34 PM  1000    604823  263.00  101.00    0.00    0.00  364.00     0  java
07:57:35 PM  1000    604823  266.00   95.00    0.00    0.00  361.00     0  java
07:57:36 PM  1000    604823  267.00   97.00    0.00    0.00  364.00     0  java
07:57:37 PM  1000    604823  265.00   99.00    0.00    0.00  364.00     0  java
07:57:38 PM  1000    604823  267.00   98.00    0.00    0.00  365.00     0  java
07:57:39 PM  1000    604823  262.00  100.00    0.00    0.00  362.00     0  java
07:57:40 PM  1000    604823  266.00   97.00    0.00    0.00  363.00     0  java
07:57:41 PM  1000    604823  264.00  100.00    0.00    0.00  364.00     0  java
07:57:42 PM  1000    604823  266.00   98.00    0.00    0.00  364.00     0  java
07:57:43 PM  1000    604823  265.00   95.00    0.00    0.00  360.00     0  java
07:57:44 PM  1000    604823  265.00   99.00    0.00    0.00  364.00     0  java
07:57:45 PM  1000    604823  257.00  106.00    0.00    0.00  363.00     0  java
