Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/02/2026 	_x86_64_	(64 CPU)

09:03:27 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:03:28 PM  1000    657536  283.00    3.00    0.00    0.00  286.00     0  java
09:03:29 PM  1000    657536  280.00    7.00    0.00    0.00  287.00     0  java
09:03:30 PM  1000    657536  246.00    6.00    0.00    0.00  252.00     0  java
09:03:31 PM  1000    657536  194.00    8.00    0.00    0.00  202.00     0  java
09:03:32 PM  1000    657536  283.00    4.00    0.00    0.00  287.00     0  java
09:03:33 PM  1000    657536   24.00    0.00    0.00    0.00   24.00     0  java
09:03:34 PM  1000    657536    0.00    0.00    0.00    0.00    0.00     0  java
09:03:35 PM  1000    657536    0.00    0.00    0.00    0.00    0.00     0  java
09:03:36 PM  1000    657536   71.00    6.00    0.00    0.00   77.00     0  java
09:03:37 PM  1000    657536  367.00   17.00    0.00    0.00  384.00     0  java
09:03:38 PM  1000    657536  377.00   16.00    0.00    0.00  393.00     0  java
09:03:39 PM  1000    657536  375.00   17.00    0.00    0.00  392.00     0  java
09:03:40 PM  1000    657536  374.00   20.00    0.00    0.00  394.00     0  java
09:03:41 PM  1000    657536  371.00   22.00    0.00    0.00  393.00     0  java
09:03:42 PM  1000    657536  369.00   22.00    0.00    0.00  391.00     0  java
09:03:43 PM  1000    657536  369.00   23.00    0.00    0.00  392.00     0  java
09:03:44 PM  1000    657536  366.00   26.00    0.00    0.00  392.00     0  java
09:03:45 PM  1000    657536  364.00   27.00    0.00    0.00  391.00     0  java
09:03:46 PM  1000    657536  362.00   30.00    0.00    0.00  392.00     0  java
09:03:47 PM  1000    657536  356.00   35.00    0.00    0.00  391.00     0  java
09:03:48 PM  1000    657536  355.00   36.00    0.00    0.00  391.00     0  java
09:03:49 PM  1000    657536  357.00   34.00    0.00    0.00  391.00     0  java
09:03:50 PM  1000    657536  357.00   34.00    0.00    0.00  391.00     0  java
09:03:51 PM  1000    657536  349.00   41.00    0.00    0.00  390.00     0  java
09:03:52 PM  1000    657536  350.00   40.00    0.00    0.00  390.00     0  java
09:03:53 PM  1000    657536  348.00   38.00    0.00    0.00  386.00     0  java
09:03:54 PM  1000    657536  353.00   36.00    0.00    0.00  389.00     0  java
09:03:55 PM  1000    657536  324.00   68.00    0.00    0.00  392.00     0  java
09:03:56 PM  1000    657536  349.00   39.00    0.00    0.00  388.00     0  java
09:03:57 PM  1000    657536  343.00   46.00    0.00    0.00  389.00     0  java
09:03:58 PM  1000    657536  346.00   44.00    0.00    0.00  390.00     0  java
09:03:59 PM  1000    657536  343.00   46.00    0.00    0.00  389.00     0  java
09:04:00 PM  1000    657536  338.00   50.00    0.00    0.00  388.00     0  java
09:04:01 PM  1000    657536  336.00   52.00    0.00    0.00  388.00     0  java
09:04:02 PM  1000    657536  338.00   50.00    0.00    0.00  388.00     0  java
09:04:03 PM  1000    657536  333.00   56.00    0.00    0.00  389.00     0  java
09:04:04 PM  1000    657536  332.00   53.00    0.00    0.00  385.00     0  java
09:04:05 PM  1000    657536  330.00   58.00    0.00    0.00  388.00     0  java
09:04:06 PM  1000    657536  312.00   75.00    0.00    0.00  387.00     0  java
09:04:07 PM  1000    657536  325.00   62.00    0.00    0.00  387.00     0  java
09:04:08 PM  1000    657536  327.00   59.00    0.00    0.00  386.00     0  java
09:04:09 PM  1000    657536  321.00   65.00    0.00    0.00  386.00     0  java
09:04:10 PM  1000    657536  320.00   64.00    0.00    0.00  384.00     0  java
09:04:11 PM  1000    657536  318.00   67.00    0.00    0.00  385.00     0  java
09:04:12 PM  1000    657536  284.00  102.00    0.00    0.00  386.00     0  java
09:04:13 PM  1000    657536  293.00   91.00    0.00    0.00  384.00     0  java
09:04:14 PM  1000    657536  273.00  114.00    0.00    0.00  387.00     0  java
09:04:15 PM  1000    657536  222.00  168.00    0.00    0.00  390.00     0  java
09:04:16 PM  1000    657536  293.00   86.00    0.00    0.00  379.00     0  java
09:04:17 PM  1000    657536  281.00  102.00    0.00    0.00  383.00     0  java
09:04:18 PM  1000    657536  274.00  112.00    0.00    0.00  386.00     0  java
09:04:19 PM  1000    657536  280.00  104.00    0.00    0.00  384.00     0  java
09:04:20 PM  1000    657536  289.00   96.00    0.00    0.00  385.00     0  java
09:04:21 PM  1000    657536  248.00  139.00    0.00    0.00  387.00     0  java
09:04:22 PM  1000    657536  257.00  128.00    0.00    0.00  385.00     0  java
09:04:23 PM  1000    657536  279.00  103.00    0.00    0.00  382.00     0  java
09:04:24 PM  1000    657536  267.00  120.00    0.00    0.00  387.00     0  java
09:04:25 PM  1000    657536  282.00  101.00    0.00    0.00  383.00     0  java
09:04:26 PM  1000    657536  271.00  114.00    0.00    0.00  385.00     0  java
09:04:27 PM  1000    657536  299.00   83.00    0.00    0.00  382.00     0  java
09:04:28 PM  1000    657536  274.00  112.00    0.00    0.00  386.00     0  java
09:04:29 PM  1000    657536  279.00  105.00    0.00    0.00  384.00     0  java
09:04:30 PM  1000    657536  278.00  107.00    0.00    0.00  385.00     0  java
09:04:31 PM  1000    657536  290.00   94.00    0.00    0.00  384.00     0  java
09:04:32 PM  1000    657536  266.00  119.00    0.00    0.00  385.00     0  java
09:04:33 PM  1000    657536  282.00   99.00    0.00    0.00  381.00     0  java
09:04:34 PM  1000    657536  300.00   83.00    0.00    0.00  383.00     0  java
09:04:35 PM  1000    657536  291.00   92.00    0.00    0.00  383.00     0  java
09:04:36 PM  1000    657536  295.00   87.00    0.00    0.00  382.00     0  java
09:04:37 PM  1000    657536  271.00  113.00    0.00    0.00  384.00     0  java
09:04:38 PM  1000    657536  281.00  101.00    0.00    0.00  382.00     0  java
09:04:39 PM  1000    657536  252.00  132.00    0.00    0.00  384.00     0  java
09:04:40 PM  1000    657536  292.00   90.00    0.00    0.00  382.00     0  java
09:04:41 PM  1000    657536  294.00   90.00    0.00    0.00  384.00     0  java
09:04:42 PM  1000    657536  279.00  105.00    0.00    0.00  384.00     0  java
09:04:43 PM  1000    657536  273.00  110.00    0.00    0.00  383.00     0  java
09:04:44 PM  1000    657536  244.00  142.00    0.00    0.00  386.00     0  java
09:04:45 PM  1000    657536  274.00  109.00    0.00    0.00  383.00     0  java
09:04:46 PM  1000    657536  252.00  132.00    0.00    0.00  384.00     0  java
09:04:47 PM  1000    657536  269.00  108.00    0.00    0.00  377.00     0  java
09:04:48 PM  1000    657536  260.00  123.00    0.00    0.00  383.00     0  java
09:04:49 PM  1000    657536  283.00   99.00    0.00    0.00  382.00     0  java
09:04:50 PM  1000    657536  276.00  106.00    0.00    0.00  382.00     0  java
09:04:51 PM  1000    657536  265.00  118.00    0.00    0.00  383.00     0  java
09:04:52 PM  1000    657536  292.00   88.00    0.00    0.00  380.00     0  java
09:04:53 PM  1000    657536  275.00  103.00    0.00    0.00  378.00     0  java
09:04:54 PM  1000    657536  273.00  107.00    0.00    0.00  380.00     0  java
09:04:55 PM  1000    657536  250.00  130.00    0.00    0.00  380.00     0  java
09:04:56 PM  1000    657536  254.00  125.00    0.00    0.00  379.00     0  java
09:04:57 PM  1000    657536  252.00  127.00    0.00    0.00  379.00     0  java
09:04:58 PM  1000    657536  267.00  113.00    0.00    0.00  380.00     0  java
09:04:59 PM  1000    657536  272.00  105.00    0.00    0.00  377.00     0  java
09:05:00 PM  1000    657536  255.00  125.00    0.00    0.00  380.00     0  java
09:05:01 PM  1000    657536  268.00  111.00    0.00    0.00  379.00     0  java
09:05:02 PM  1000    657536  258.00  120.00    0.00    0.00  378.00     0  java
09:05:03 PM  1000    657536  228.00  154.00    0.00    0.00  382.00     0  java
09:05:04 PM  1000    657536  262.00  116.00    0.00    0.00  378.00     0  java
09:05:05 PM  1000    657536  253.00  128.00    0.00    0.00  381.00     0  java
09:05:06 PM  1000    657536  258.00  123.00    0.00    0.00  381.00     0  java
09:05:07 PM  1000    657536  254.00  128.00    0.00    0.00  382.00     0  java
09:05:08 PM  1000    657536  209.00  175.00    0.00    0.00  384.00     0  java
09:05:09 PM  1000    657536  252.00  128.00    0.00    0.00  380.00     0  java
09:05:10 PM  1000    657536  242.00  142.00    0.00    0.00  384.00     0  java
09:05:11 PM  1000    657536  232.00  150.00    0.00    0.00  382.00     0  java
09:05:12 PM  1000    657536  257.00  125.00    0.00    0.00  382.00     0  java
09:05:13 PM  1000    657536  248.00  132.00    0.00    0.00  380.00     0  java
