procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 390500576      0 329644    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 390449984      0 375948    0    0 46200   948 3556 4598  0  0 99  0  0
 1  0      0 390431232      0 376064    0    0    48     0 6262 3409  0  0 99  0  0
 3  0      0 390408512      0 377824    0    0  1836     0 6748 4821  1  1 98  0  0
 3  0      0 390412800      0 394540    0    0 18632    12 5273 6977  3  0 97  0  0
 2  0      0 390408128      0 405492    0    0  9976    32 4366 4628  2  0 97  0  0
 0  0      0 390403840      0 407572    0    0  1224     8 1038  835  1  0 99  0  0
65  0      0 390299936      0 409928    0    0  2420   668 10234 21782  4  0 96  0  0
22  0      0 390192480      0 410952    0    0   772     4 9789 19448  6  1 93  0  0
24  0      0 390110432      0 410960    0    0     0     0 8954 24585  6  1 93  0  0
24  0      0 390038880      0 410976    0    0    12   512 9879 32893  7  1 92  0  0
31  0      0 389978944      0 411120    0    0    24    44 11786 44622  7  1 92  0  0
20  0      0 389967168      0 411184    0    0    56     4 13985 61796  6  2 92  0  0
25  0      0 389890592      0 411248    0    0    52     4 16842 70662  6  2 92  0  0
23  0      0 389862944      0 411252    0    0     0     8 17603 73183  6  2 92  0  0
 6  0      0 389859872      0 411260    0    0     0     0 19205 80964  5  2 92  0  0
22  0      0 389853600      0 411268    0    0     0     4 17570 74914  5  2 93  0  0
16  0      0 389853088      0 411272    0    0     0    40 19647 82374  5  2 92  0  0
20  0      0 389850112      0 411284    0    0     0     4 19560 81648  5  3 92  0  0
27  0      0 389848000      0 411288    0    0     0     8 20543 85187  5  3 92  0  0
30  0      0 389846048      0 411296    0    0     0    72 21191 82296  5  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0      0 389842592      0 411300    0    0     0     0 21491 81906  5  2 92  0  0
33  0      0 389841440      0 411376    0    0     0     4 21409 87402  5  3 92  0  0
26  0      0 389841024      0 411376    0    0     0    40 20772 85796  5  3 92  0  0
29  0      0 389840960      0 411376    0    0     0     4 20641 85984  5  3 92  0  0
34  0      0 389839776      0 411444    0    0     0     0 21511 86610  5  3 92  0  0
26  0      0 389838304      0 411444    0    0     0     4 22438 90842  5  3 92  0  0
36  0      0 389836352      0 411444    0    0     0     0 22765 92454  5  3 92  0  0
28  0      0 389835424      0 411444    0    0    40    48 24012 96298  5  3 92  0  0
29  0      0 389837248      0 411444    0    0     0    44 23223 88189  5  3 92  0  0
31  0      0 389834784      0 411444    0    0     0    80 28707 107645  5  3 92  0  0
20  0      0 389835328      0 411428    0    0     0   100 32005 111422  5  3 92  0  0
15  0      0 389833792      0 411428    0    0     0   276 29049 112788  5  3 92  0  0
27  0      0 389833920      0 411500    0    0     0     4 30623 118877  5  4 92  0  0
22  0      0 389832704      0 411512    0    0     0     4 28063 113179  5  3 92  0  0
30  0      0 389830080      0 411588    0    0     0    40 30397 122538  5  4 92  0  0
14  0      0 389829376      0 411596    0    0     0     4 33691 126740  4  4 92  0  0
34  0      0 389811872      0 411600    0    0     0     0 30331 124590  5  4 91  0  0
40  0      0 389812224      0 411608    0    0    24   312 32736 131835  4  4 91  0  0
30  0      0 389812384      0 411612    0    0     0     0 31407 132687  4  4 91  0  0
24  0      0 389813280      0 411620    0    0     0    80 32207 137486  4  4 91  0  0
27  0      0 389811648      0 411628    0    0     0    44 32709 143345  4  4 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  0      0 389808800      0 411632    0    0     0     4 34989 148677  4  5 91  0  0
22  0      0 389809952      0 411464    0    0     0    12 36312 149204  4  5 91  0  0
27  0      0 389809856      0 411368    0    0     0     0 37013 155568  4  5 91  0  0
19  0      0 389810112      0 411436    0    0     0     0 32827 157348  4  5 91  0  0
27  0      0 389810272      0 411436    0    0     0     4 29805 161651  4  5 91  0  0
36  0      0 389810880      0 411436    0    0     0    40 31273 161605  4  5 91  0  0
21  0      0 389809504      0 411436    0    0     0     8 31077 161363  4  5 91  0  0
33  0      0 389807680      0 411436    0    0     0     0 31444 166030  4  5 91  0  0
29  0      0 389806016      0 411436    0    0     0    80 31050 165087  4  5 91  0  0
27  0      0 389803296      0 411436    0    0     0     0 30583 164767  4  5 91  0  0
36  0      0 389802048      0 411436    0    0     0     8 30588 167149  4  5 91  0  0
33  0      0 389799040      0 411436    0    0     0    40 30559 165884  4  5 91  0  0
24  0      0 389795680      0 411512    0    0     0     4 30246 166704  4  5 91  0  0
41  0      0 389794528      0 411520    0    0     0     0 30148 161765  4  5 91  0  0
33  0      0 389792384      0 411524    0    0     0     8 30829 168652  4  5 91  0  0
35  0      0 389791232      0 411532    0    0     0     0 40236 172761  4  6 90  0  0
32  0      0 389795584      0 411536    0    0     0    20 34633 178673  4  6 90  0  0
35  0      0 389795424      0 411548    0    0     0    44 33287 180616  4  6 90  0  0
38  0      0 389791456      0 411552    0    0     0    76 33865 181473  4  6 90  0  0
23  0      0 389785728      0 411560    0    0     0   320 32806 179968  4  6 90  0  0
26  0      0 389786976      0 411564    0    0     0   116 33912 183098  4  6 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
41  0      0 389782912      0 411572    0    0     0     0 34169 183310  3  6 90  0  0
46  0      0 389781952      0 411648    0    0     0     4 34946 185447  3  6 90  0  0
32  0      0 389779904      0 412204    0    0     0    40 35600 185188  4  6 90  0  0
41  0      0 389777536      0 412212    0    0     0     4 34917 184493  4  6 90  0  0
25  0      0 389776480      0 412220    0    0     0     8 35482 185132  3  6 90  0  0
48  0      0 389780000      0 412228    0    0     0     0 35040 185321  3  6 90  0  0
32  0      0 389776896      0 412236    0    0    20    12 34812 184729  3  6 90  0  0
34  0      0 389773632      0 412244    0    0     0   536 34237 181863  3  6 91  0  0
39  0      0 389770784      0 412252    0    0     0    44 35555 186636  3  6 90  0  0
25  0      0 389768544      0 412256    0    0     0     4 35438 185883  3  6 90  0  0
31  0      0 389766656      0 412328    0    0     0     0 35245 186175  4  6 90  0  0
37  0      0 389763456      0 412332    0    0     0     4 35510 185987  3  6 90  0  0
38  0      0 389760320      0 412528    0    0     0     0 35443 185258  4  6 90  0  0
40  0      0 389757824      0 412528    0    0     0     4 35926 186629  3  6 90  0  0
36  0      0 389754016      0 412528    0    0     0    40 35435 186836  3  6 90  0  0
29  0      0 389751168      0 412528    0    0     0     8 35846 186506  4  6 90  0  0
34  0      0 389748512      0 412528    0    0     0     0 35865 186189  3  6 90  0  0
43  0      0 389746496      0 412528    0    0     0    80 34771 185186  3  6 90  0  0
27  0      0 389744640      0 412528    0    0     0     0 36592 187593  3  6 90  0  0
28  0      0 389740832      0 412528    0    0     0     4 36466 189173  3  6 90  0  0
33  0      0 389736000      0 412528    0    0     0    40 35748 187531  4  6 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
46  0      0 389734848      0 412528    0    0     0     4 35920 188323  3  6 90  0  0
26  0      0 389737440      0 412608    0    0     0     8 36879 189515  3  6 90  0  0
35  0      0 389737792      0 412620    0    0     0     0 36008 187600  3  6 90  0  0
31  0      0 389736640      0 412628    0    0     0     0 36628 189533  3  6 90  0  0
17  0      0 389737120      0 412632    0    0     0     4 35751 188753  3  6 90  0  0
47  0      0 389735040      0 412640    0    0     0    56 36030 188287  4  6 90  0  0
40  0      0 389734912      0 412644    0    0     0    84 35277 184238  3  6 90  0  0
36  0      0 389735360      0 412656    0    0     0   128 35260 185129  3  6 90  0  0
42  0      0 389736160      0 412660    0    0     0    16 36995 190185  3  6 90  0  0
38  0      0 389735744      0 412668    0    0     0     0 36957 189325  3  6 90  0  0
26  0      0 389735424      0 412672    0    0     0     4 36464 188698  3  6 90  0  0
33  0      0 389736160      0 412752    0    0     0    40 36501 189084  3  6 90  0  0
38  0      0 389735296      0 412752    0    0     0     4 36777 190702  3  6 90  0  0
41  0      0 389735680      0 412752    0    0     0     0 36831 189468  3  6 90  0  0
23  0      0 389734816      0 412752    0    0     0     4 36438 190064  3  6 90  0  0
34  0      0 389735616      0 412752    0    0     0    12 36477 189070  3  6 90  0  0
36  0      0 389735616      0 412752    0    0     0    84 36943 188785  3  6 90  0  0
29  0      0 389735936      0 412752    0    0     0    40 37163 188883  3  6 90  0  0
33  0      0 389735328      0 412752    0    0     0     4 36541 188981  3  6 90  0  0
34  0      0 389736064      0 412752    0    0     0     8 36425 188142  3  6 90  0  0
34  0      0 389736960      0 412752    0    0     8     0 36905 189623  3  6 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
