Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/02/2026 	_x86_64_	(64 CPU)

07:47:14 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:47:15 PM  1000    599974  298.02    4.95    0.00    0.00  302.97     1  java
07:47:16 PM  1000    599974  301.00    7.00    0.00    0.00  308.00     1  java
07:47:17 PM  1000    599974  264.00    6.00    0.00    0.00  270.00     1  java
07:47:18 PM  1000    599974  226.00    5.00    0.00    0.00  231.00     1  java
07:47:19 PM  1000    599974  164.00    2.00    0.00    0.00  166.00     1  java
07:47:20 PM  1000    599974    0.00    0.00    0.00    0.00    0.00     1  java
07:47:21 PM  1000    599974    0.00    0.00    0.00    0.00    0.00     1  java
07:47:22 PM  1000    599974    0.00    0.00    0.00    0.00    0.00     1  java
07:47:23 PM  1000    599974  257.00    8.00    0.00    0.00  265.00     1  java
07:47:24 PM  1000    599974  379.00   12.00    0.00    0.00  391.00     1  java
07:47:25 PM  1000    599974  373.00   18.00    0.00    0.00  391.00     1  java
07:47:26 PM  1000    599974  372.00   19.00    0.00    0.00  391.00     1  java
07:47:27 PM  1000    599974  366.00   23.00    0.00    0.00  389.00     1  java
07:47:28 PM  1000    599974  358.00   29.00    0.00    0.00  387.00     1  java
07:47:29 PM  1000    599974  357.00   27.00    0.00    0.00  384.00     1  java
07:47:30 PM  1000    599974  351.00   36.00    0.00    0.00  387.00     1  java
07:47:31 PM  1000    599974  353.00   32.00    0.00    0.00  385.00     1  java
07:47:32 PM  1000    599974  347.00   37.00    0.00    0.00  384.00     1  java
07:47:33 PM  1000    599974  350.00   36.00    0.00    0.00  386.00     1  java
07:47:34 PM  1000    599974  350.00   35.00    0.00    0.00  385.00     1  java
07:47:35 PM  1000    599974  348.00   37.00    0.00    0.00  385.00     1  java
07:47:36 PM  1000    599974  345.00   40.00    0.00    0.00  385.00     1  java
07:47:37 PM  1000    599974  340.00   41.00    0.00    0.00  381.00     1  java
07:47:38 PM  1000    599974  319.00   59.00    0.00    0.00  378.00     1  java
07:47:39 PM  1000    599974  297.00   74.00    0.00    0.00  371.00     1  java
07:47:40 PM  1000    599974  267.00   97.00    0.00    0.00  364.00     1  java
07:47:41 PM  1000    599974  262.00  103.00    0.00    0.00  365.00     1  java
07:47:42 PM  1000    599974  261.00  103.00    0.00    0.00  364.00     1  java
07:47:43 PM  1000    599974  261.00  101.00    0.00    0.00  362.00     1  java
07:47:44 PM  1000    599974  263.00  100.00    0.00    0.00  363.00     1  java
07:47:45 PM  1000    599974  266.00   93.00    0.00    0.00  359.00     1  java
07:47:46 PM  1000    599974  263.00  102.00    0.00    0.00  365.00     1  java
07:47:47 PM  1000    599974  267.00   97.00    0.00    0.00  364.00     1  java
07:47:48 PM  1000    599974  262.00   99.00    0.00    0.00  361.00     1  java
07:47:49 PM  1000    599974  262.00  100.00    0.00    0.00  362.00     1  java
07:47:50 PM  1000    599974  269.00   95.00    0.00    0.00  364.00     1  java
07:47:51 PM  1000    599974  265.00   98.00    0.00    0.00  363.00     1  java
07:47:52 PM  1000    599974  266.00   98.00    0.00    0.00  364.00     1  java
07:47:53 PM  1000    599974  260.00  103.00    0.00    0.00  363.00     1  java
07:47:54 PM  1000    599974  261.00  102.00    0.00    0.00  363.00     1  java
07:47:55 PM  1000    599974  257.00  101.00    0.00    0.00  358.00     1  java
07:47:56 PM  1000    599974  261.00  101.00    0.00    0.00  362.00     1  java
07:47:57 PM  1000    599974  263.00   98.00    0.00    0.00  361.00     1  java
07:47:58 PM  1000    599974  263.00  101.00    0.00    0.00  364.00     1  java
07:47:59 PM  1000    599974  264.00  100.00    0.00    0.00  364.00     1  java
07:48:00 PM  1000    599974  264.00  101.00    0.00    0.00  365.00     1  java
07:48:01 PM  1000    599974  262.00  101.00    0.00    0.00  363.00     1  java
07:48:02 PM  1000    599974  261.00  102.00    0.00    0.00  363.00     1  java
07:48:03 PM  1000    599974  267.00   98.00    0.00    0.00  365.00     1  java
07:48:04 PM  1000    599974  269.00   96.00    0.00    0.00  365.00     1  java
07:48:05 PM  1000    599974  262.00  101.00    0.00    0.00  363.00     1  java
07:48:06 PM  1000    599974  267.00   96.00    0.00    0.00  363.00     1  java
07:48:07 PM  1000    599974  264.00  100.00    0.00    0.00  364.00     1  java
07:48:08 PM  1000    599974  264.00   98.00    0.00    0.00  362.00     1  java
07:48:09 PM  1000    599974  261.00  101.00    0.00    0.00  362.00     1  java
07:48:10 PM  1000    599974  266.00   97.00    0.00    0.00  363.00     1  java
07:48:11 PM  1000    599974  262.00  102.00    0.00    0.00  364.00     1  java
07:48:12 PM  1000    599974  262.00  101.00    0.00    0.00  363.00     1  java
07:48:13 PM  1000    599974  262.00  102.00    0.00    0.00  364.00     1  java
07:48:14 PM  1000    599974  262.00  101.00    0.00    0.00  363.00     1  java
07:48:15 PM  1000    599974  265.00   98.00    0.00    0.00  363.00     1  java
07:48:16 PM  1000    599974  263.00   99.00    0.00    0.00  362.00     1  java
07:48:17 PM  1000    599974  263.00  100.00    0.00    0.00  363.00     1  java
07:48:18 PM  1000    599974  260.00  103.00    0.00    0.00  363.00     1  java
07:48:19 PM  1000    599974  266.00   98.00    0.00    0.00  364.00     1  java
07:48:20 PM  1000    599974  261.00   97.00    0.00    0.00  358.00     1  java
